"Id","Feature1","Feature2","Feature3","Feature4","Length","YearConstruction","YearLastFailureObserved"
4859,"T","IAB",-0.43435618499373,"C",4.297,2001,NA
4860,"P","U",-0.43435618499373,"D",11.1869,1998,NA
4861,"T","IAB",-0.509194704068884,"C",1.4991,2001,NA
4862,"T","IAB",-0.43435618499373,"C",2.1536,2001,NA
4863,"T","U",0.126932708069924,"D",40.2484,1984,NA
4864,"T","IAB",-0.322098406380999,"C",3.7968,2001,NA
4865,"T","U",-0.43435618499373,"C",0.8426,1968,NA
4866,"P","U",-0.322098406380999,"C",27.8275,2000,NA
4867,"T","IAB",-0.322098406380999,"C",1.5997,2001,NA
4868,"P","U",-0.43435618499373,"D",6.918,2001,NA
4869,"P","U",2.18499198263665,"M",1.8404,1997,NA
4870,"P","U",2.18499198263665,"M",10.0657,1997,NA
4871,"T","IAB",-0.569065519329007,"C",12.2768,1980,NA
4872,"P","U",0.314029005757808,"D",8.8578,1994,NA
4873,"P","U",-0.43435618499373,"C",13.7371,1996,NA
4874,"P","U",0.314029005757808,"D",37.629,1996,NA
4875,"P","U",-0.43435618499373,"C",10.4631,1996,NA
4876,"P","U",0.314029005757808,"D",12.6488,1994,NA
4877,"P","U",0.126932708069924,"D",1.106,1994,NA
4878,"P","U",-0.43435618499373,"C",27.2969,2001,NA
4879,"P","U",-0.43435618499373,"C",17.5187,2001,NA
4880,"P","U",-0.322098406380999,"D",48.4527,2001,NA
4881,"P","U",-0.209840627768268,"C",12.9511,1994,NA
4882,"P","U",-0.43435618499373,"C",28.9915,2001,NA
4883,"P","U",1.06241419650935,"D",40.5537,2001,NA
4884,"P","U",-0.43435618499373,"C",22.3956,2001,NA
4885,"P","U",0.126932708069924,"D",35.2214,2001,NA
4886,"P","U",0.314029005757808,"D",35.4405,2001,NA
4887,"P","U",-0.322098406380999,"D",53.5218,2001,NA
4888,"P","U",-0.43435618499373,"C",31.4934,2001,NA
4889,"P","U",0.688221601133578,"D",2.7027,2000,NA
4890,"P","U",-0.43435618499373,"D",36.7074,1993,NA
4891,"P","U",0.314029005757808,"D",46.9415,2001,NA
4892,"P","U",0.126932708069924,"D",33.9783,1993,NA
4893,"P","U",-0.209840627768268,"D",48.4273,2001,NA
4894,"P","U",0.314029005757808,"D",52.9554,2001,NA
4895,"P","U",-0.509194704068884,"C",38.9659,1993,NA
4896,"P","U",-0.322098406380999,"C",58.3355,2001,NA
4897,"T","U",-0.43435618499373,"C",1.5103,1959,NA
4898,"P","IAB",-0.509194704068884,"C",37.084,2001,NA
4899,"P","U",-0.43435618499373,"C",37.5256,2001,NA
4900,"P","U",0.314029005757808,"D",22.129,2001,NA
4901,"P","U",-0.322098406380999,"D",67.0288,2000,NA
4902,"P","U",-0.43435618499373,"D",19.3063,2001,NA
4903,"P","U",0.126932708069924,"D",7.862,2001,NA
4904,"P","U",-0.569065519329007,"C",119.3432,2001,NA
4905,"P","U",0.314029005757808,"D",38.7622,2001,NA
4906,"P","U",-0.322098406380999,"D",37.3495,2001,NA
4907,"P","U",-0.322098406380999,"D",62.3744,2001,NA
4908,"P","U",0.126932708069924,"D",50.6081,2001,NA
4909,"P","U",-0.43435618499373,"C",21.1984,2001,NA
4910,"P","U",-0.43435618499373,"C",16.7115,2001,NA
4911,"P","U",-0.209840627768268,"D",69.687,2001,NA
4912,"P","U",0.126932708069924,"D",109.3646,2001,NA
4913,"P","U",-0.209840627768268,"D",15.2038,2001,NA
4914,"T","IAB",-0.209840627768268,"D",2.9981,2001,NA
4915,"P","U",-0.322098406380999,"D",32.4756,2001,NA
4916,"P","U",-0.43435618499373,"C",18.7618,2001,NA
4917,"P","U",-0.43435618499373,"C",43.6812,2001,NA
4918,"P","U",-0.43435618499373,"C",40.9702,2001,NA
4919,"P","U",-0.0601635896179607,"D",17.8011,1999,NA
4920,"P","U",-0.43435618499373,"C",45.6305,2001,NA
4921,"P","U",-0.43435618499373,"C",44.2192,2001,NA
4922,"P","U",-0.209840627768268,"D",47.4256,2001,NA
4923,"P","U",2.93337717338819,"M",110.6832,2001,NA
4924,"P","U",2.93337717338819,"M",0.4424,2001,NA
4925,"P","U",2.93337717338819,"M",56.8136,2001,NA
4926,"T","U",-0.509194704068884,"C",2.0592,1998,NA
4927,"T","IAB",-0.322098406380999,"C",1.6475,1960,NA
4928,"P","U",2.93337717338819,"M",32.5652,2001,NA
4929,"P","U",2.93337717338819,"M",3.9978,2001,NA
4930,"T","U",2.18499198263665,"M",1.2006,1962,NA
4931,"T","IAB",-0.0601635896179607,"D",2.8412,1961,NA
4932,"P","U",2.93337717338819,"M",1.4741,2001,NA
4933,"P","U",-0.43435618499373,"C",41.0614,2000,NA
4934,"P","U",2.93337717338819,"M",3.0324,2001,NA
4935,"P","U",-0.43435618499373,"C",14.7652,2000,NA
4936,"T","IAB",-0.43435618499373,"C",6.8549,1961,NA
4937,"T","IAB",-0.509194704068884,"C",4.0654,1993,NA
4938,"P","U",2.93337717338819,"M",116.2375,2001,NA
4939,"P","U",0.126932708069924,"D",14.6454,1997,NA
4940,"P","U",2.93337717338819,"M",63.3025,2001,NA
4941,"P","U",-0.43435618499373,"C",1.6493,2000,NA
4942,"P","U",2.93337717338819,"M",139.1573,2001,NA
4943,"P","U",-0.43435618499373,"C",39.9793,2000,NA
4944,"P","U",-0.0601635896179607,"D",91.4137,2000,NA
4945,"T","IAB",-0.43435618499373,"C",1.5991,2004,NA
4946,"P","U",-0.43435618499373,"C",5.1081,2000,NA
4947,"P","U",-0.322098406380999,"D",17.8259,2000,NA
4948,"T","IAB",-0.43435618499373,"C",1.2494,2001,NA
4949,"P","U",-0.43435618499373,"D",7.4578,2000,NA
4950,"P","U",-0.322098406380999,"D",23.7781,2000,NA
4951,"T","IAB",-0.43435618499373,"C",9.693,2001,NA
4952,"P","U",-0.209840627768268,"D",88.6212,2000,NA
4953,"P","U",-0.43435618499373,"C",35.0002,2000,NA
4954,"P","U",-0.209840627768268,"D",25.8023,2000,NA
4955,"P","U",-0.43435618499373,"D",3.0311,2000,NA
4956,"P","U",-0.322098406380999,"D",14.4991,2000,NA
4957,"T","IAB",-0.43435618499373,"C",1.4991,2004,NA
4958,"P","U",-0.43435618499373,"C",7.6957,2000,NA
4959,"P","U",-0.322098406380999,"D",23.1077,2000,NA
4960,"T","IAB",-0.43435618499373,"C",9.5934,2004,NA
4961,"T","IAB",-0.43435618499373,"C",9.7932,2004,NA
4962,"P","U",0.688221601133578,"D",1.7482,2001,NA
4963,"P","U",-0.322098406380999,"C",41.0401,2001,NA
4964,"P","U",0.688221601133578,"D",32.0489,2001,NA
4965,"P","U",2.93337717338819,"M",298.4679,2001,NA
4966,"P","U",-0.43435618499373,"C",88.7493,2000,NA
4967,"P","U",2.93337717338819,"M",24.1113,2001,NA
4968,"P","U",-0.0601635896179607,"D",69.7559,1994,NA
4969,"P","U",-0.0601635896179607,"D",4.3776,1994,NA
4970,"P","U",-0.0601635896179607,"D",49.4516,1994,NA
4971,"P","U",-0.209840627768268,"D",27.1252,1994,NA
4972,"P","U",-0.43435618499373,"C",6.2814,1994,NA
4973,"P","U",-0.322098406380999,"D",52.063,1994,NA
4974,"T","IAB",-0.43435618499373,"C",1.5003,2004,NA
4975,"T","IAB",-0.43435618499373,"C",2.897,2004,NA
4976,"P","U",0.688221601133578,"D",32.5602,2000,NA
4977,"P","U",-0.509194704068884,"C",2.6714,2000,NA
4978,"T","U",4.43014755489127,"M",234.3501,1986,NA
4979,"T","IAB",-0.509194704068884,"C",1.2495,2001,NA
4980,"P","U",-0.43435618499373,"C",4.8963,1994,NA
4981,"P","U",-0.509194704068884,"C",23.3953,2000,NA
4982,"P","U",-0.209840627768268,"D",6.1247,1994,NA
4983,"P","U",-0.509194704068884,"C",21.7781,2000,NA
4984,"P","U",0.688221601133578,"D",27.671,2000,NA
4985,"T","IAB",-0.509194704068884,"C",6.0971,2001,NA
4986,"T","IAB",-0.43435618499373,"C",2.7978,2004,NA
4987,"P","U",-0.322098406380999,"C",1.5669,2000,NA
4988,"P","U",-0.322098406380999,"C",6.6397,2000,NA
4989,"T","IAB",-0.322098406380999,"C",1.699,2004,NA
4990,"P","U",-0.322098406380999,"C",99.9641,2000,NA
4991,"P","U",0.688221601133578,"D",30.946,2000,NA
4992,"T","U",0.126932708069924,"D",54.965,1990,NA
4993,"P","U",0.314029005757808,"D",48.4968,2000,NA
4994,"T","U",0.126932708069924,"D",91.3791,1973,NA
4995,"P","U",-0.209840627768268,"D",42.9952,2000,NA
4996,"T","U",0.126932708069924,"C",2.2619,1973,NA
4997,"P","U",-0.322098406380999,"D",27.0767,2000,NA
4998,"P","U",-0.43435618499373,"C",3.4806,2000,NA
4999,"P","U",-0.322098406380999,"D",27.6611,2000,NA
5000,"T","IAB",-0.43435618499373,"C",3.1476,2001,NA
5001,"T","IAB",-0.43435618499373,"C",2.4489,2001,NA
5002,"P","U",0.314029005757808,"D",1.9992,2000,NA
5003,"T","IAB",-0.43435618499373,"C",1.4493,2001,NA
5004,"P","U",-0.43435618499373,"C",8.5195,2000,NA
5005,"T","IAB",-0.43435618499373,"C",1.3985,2001,NA
5006,"T","IAB",-0.322098406380999,"C",5.3511,1973,NA
5007,"P","U",-0.43435618499373,"C",9.0207,2000,NA
5008,"P","U",-0.0601635896179607,"D",25.7099,2000,NA
5009,"T","O",-0.43435618499373,"M",3.064,1978,NA
5010,"T","IAB",-0.43435618499373,"C",1.7986,2001,NA
5011,"T","IAB",-0.43435618499373,"C",1.5992,2001,NA
5012,"T","U",-0.209840627768268,"D",41.2121,1990,NA
5013,"P","U",-0.43435618499373,"C",113.2637,2000,NA
5014,"P","U",-0.43435618499373,"C",37.8807,2001,NA
5015,"P","U",0.126932708069924,"D",4.9719,2000,NA
5016,"T","O",2.93337717338819,"M",277.3165,1978,NA
5017,"P","U",-0.43435618499373,"C",7.8288,2000,NA
5018,"P","U",-0.322098406380999,"D",28.3243,2000,NA
5019,"P","U",-0.43435618499373,"C",7.8935,2000,NA
5020,"P","U",-0.322098406380999,"D",21.535,2000,NA
5021,"T","IAB",-0.43435618499373,"C",2.9968,2004,NA
5022,"T","IAB",-0.509194704068884,"C",2.9965,2004,NA
5023,"P","U",2.93337717338819,"M",52.7229,2001,NA
5024,"P","U",-0.43435618499373,"C",29.8227,2000,NA
5025,"P","U",-0.209840627768268,"D",43.149,2000,NA
5026,"P","U",-0.322098406380999,"D",17.0898,2000,NA
5027,"T","IAB",-0.509194704068884,"C",2.9975,2004,NA
5028,"T","IAB",-0.509194704068884,"D",2.9983,2004,NA
5029,"T","IAB",-0.43435618499373,"C",3.4477,2001,NA
5030,"T","IAB",-0.43435618499373,"C",2.2981,2001,NA
5031,"T","IAB",-0.43435618499373,"C",2.8985,2001,NA
5032,"P","U",0.688221601133578,"D",25.0387,2000,NA
5033,"P","U",0.314029005757808,"D",31.3728,2000,NA
5034,"T","IAB",-0.43435618499373,"C",3.034,2013,NA
5035,"T","U",2.18499198263665,"M",0.5021,1988,NA
5036,"T","IAB",-0.43435618499373,"C",1.4988,2004,NA
5037,"P","U",-0.322098406380999,"D",3.9966,2001,NA
5038,"T","IAB",-0.322098406380999,"C",4.9921,2013,NA
5039,"T","IAB",-0.43435618499373,"C",2.997,2004,NA
5040,"T","IAB",-0.569065519329007,"C",2.998,2004,NA
5041,"T","IAB",-0.43435618499373,"C",9.993,2004,NA
5042,"T","U",0.126932708069924,"D",85.7951,1978,NA
5043,"T","IAB",-0.509194704068884,"C",3.4039,2004,NA
5044,"T","IAB",-0.43435618499373,"C",2.4988,2004,NA
5045,"T","IAB",-0.43435618499373,"D",3.1255,2004,NA
5046,"T","IAB",-0.43435618499373,"D",14.9753,2004,NA
5047,"P","U",1.06241419650935,"D",81.0909,2001,NA
5048,"P","U",-0.569065519329007,"C",18.3479,2001,NA
5049,"P","U",1.06241419650935,"D",43.0961,2001,NA
5050,"T","IAB",-0.509194704068884,"D",8.6945,2004,NA
5051,"T","IAB",-0.569065519329007,"C",2.9975,2004,NA
5052,"P","U",-0.0601635896179607,"D",8.7943,1998,NA
5053,"P","U",-0.322098406380999,"D",26.1323,2001,NA
5054,"P","U",0.688221601133578,"D",3.2862,2000,NA
5055,"P","U",-0.43435618499373,"C",18.0292,2001,NA
5056,"P","U",-0.43435618499373,"C",31.1866,2001,NA
5057,"P","U",-0.322098406380999,"D",21.5422,2001,NA
5058,"T","IAB",-0.43435618499373,"D",2.8911,2001,NA
5059,"T","IAB",-0.43435618499373,"C",3.567,2001,NA
5060,"T","IAB",-0.43435618499373,"D",9.0846,2001,NA
5061,"P","U",-0.322098406380999,"D",9.4448,2000,NA
5062,"T","IAB",-0.43435618499373,"C",9.7996,1995,NA
5063,"T","U",0.688221601133578,"D",1.738,1981,NA
5064,"P","U",-0.209840627768268,"D",21.7008,2000,NA
5065,"P","U",-0.322098406380999,"C",26.3392,2001,NA
5066,"T","U",-0.43435618499373,"C",5.4908,1990,NA
5067,"T","IAB",-0.43435618499373,"C",4.4001,2000,NA
5068,"T","U",0.314029005757808,"D",1.1504,1981,NA
5069,"P","U",-0.621452482681614,"C",2.3599,2001,NA
5070,"T","U",-0.43435618499373,"C",21.2381,1990,NA
5071,"T","U",0.314029005757808,"D",31.3532,1981,NA
5072,"T","IAB",0.314029005757808,"D",1.9976,1981,NA
5073,"T","IAB",-0.43435618499373,"C",6.9957,1981,NA
5074,"T","IAB",0.314029005757808,"C",1.9991,1981,NA
5075,"T","IAB",-0.621452482681614,"D",22.668,1975,NA
5076,"T","IAB",-0.621452482681614,"C",1.0005,1975,NA
5077,"T","U",-0.509194704068884,"C",56.3955,1975,NA
5078,"T","IAB",-0.322098406380999,"C",4.9961,1971,NA
5079,"T","IAB",-0.509194704068884,"C",1.9992,1975,NA
5080,"P","U",1.43660679188512,"D",28.4284,1996,NA
5081,"T","U",-0.43435618499373,"D",40.8332,1973,NA
5082,"T","IAB",-0.569065519329007,"C",1.3988,2001,NA
5083,"P","U",-0.0601635896179607,"D",4.9964,2001,NA
5084,"T","IAB",-0.43435618499373,"C",2.998,1973,NA
5085,"P","U",-0.322098406380999,"C",7.4947,2001,NA
5086,"P","U",-0.0601635896179607,"D",24.4824,2001,NA
5087,"T","IAB",-0.322098406380999,"C",3.03,2001,NA
5088,"T","IAB",0.314029005757808,"D",13.9016,1973,NA
5089,"T","IAB",0.314029005757808,"D",1.9638,1973,NA
5090,"T","U",0.314029005757808,"D",16.9704,1973,NA
5091,"T","IAB",-0.43435618499373,"C",3.9969,2000,NA
5092,"T","IAB",-0.43435618499373,"C",3.9965,1973,NA
5093,"T","IAB",0.314029005757808,"D",2.7586,1973,NA
5094,"P","U",1.43660679188512,"D",35.8309,1997,NA
5095,"T","O",1.43660679188512,"D",236.813,1979,NA
5096,"P","U",0.126932708069924,"D",2.3081,1997,NA
5097,"P","U",0.126932708069924,"D",8.5158,1997,NA
5098,"P","U",2.93337717338819,"M",63.9865,1997,NA
5099,"P","U",-0.569065519329007,"C",11.5626,1997,NA
5100,"T","IAB",0.126932708069924,"D",5.968,1984,NA
5101,"T","IAB",-0.509194704068884,"C",4.5613,1984,NA
5102,"T","U",-0.209840627768268,"D",10.4513,1984,NA
5103,"T","U",-0.43435618499373,"C",12.9501,1984,NA
5104,"T","U",0.126932708069924,"D",2.1787,1984,NA
5105,"P","U",-0.509194704068884,"C",5.2792,1997,NA
5106,"T","IAB",-0.509194704068884,"C",21.5677,1969,NA
5107,"T","IAB",-0.509194704068884,"C",15.4881,1981,NA
5108,"P","U",-0.509194704068884,"D",10.123,1997,NA
5109,"P","U",-0.569065519329007,"C",1.968,2007,NA
5110,"P","U",0.314029005757808,"D",15.5422,1997,NA
5111,"P","U",2.93337717338819,"M",28.1616,1997,NA
5112,"T","IAB",-0.43435618499373,"C",2.9983,1977,NA
5113,"T","IAB",0.314029005757808,"D",7.6038,1977,NA
5114,"P","U",-0.509194704068884,"C",2.4985,2001,NA
5115,"T","U",0.314029005757808,"D",62.8791,1987,NA
5116,"T","U",0.688221601133578,"D",2.0501,1981,NA
5117,"P","U",-0.509194704068884,"C",11.8925,1994,NA
5118,"P","U",-0.43435618499373,"C",27.8442,1994,NA
5119,"T","U",0.688221601133578,"D",108.4336,1981,NA
5120,"T","U",2.93337717338819,"M",136.4303,1986,NA
5121,"P","U",-0.322098406380999,"D",38.4653,1992,NA
5122,"T","U",0.688221601133578,"D",2.3886,1981,NA
5123,"T","U",0.688221601133578,"D",2.6908,1981,NA
5124,"T","U",0.688221601133578,"D",7.2893,1981,NA
5125,"T","U",0.688221601133578,"D",2.5226,1981,NA
5126,"T","U",0.688221601133578,"D",2.7699,1981,NA
5127,"P","IAB",-0.43435618499373,"C",4.4241,2013,NA
5128,"T","U",-0.509194704068884,"C",22.5444,1977,NA
5129,"T","IAB",-0.509194704068884,"C",0.4582,1977,NA
5130,"T","U",0.688221601133578,"D",42.5057,1981,NA
5131,"T","U",-0.0601635896179607,"D",0.7674,1981,NA
5132,"T","U",-0.0601635896179607,"D",1.5216,1981,NA
5133,"P","U",-0.322098406380999,"C",15.531,2000,NA
5134,"T","IAB",-0.43435618499373,"C",3.9973,1994,NA
5135,"T","IAB",-0.209840627768268,"D",7.8119,1994,NA
5136,"T","IAB",-0.43435618499373,"C",3.9969,1994,NA
5137,"T","IAB",-0.209840627768268,"D",4.325,1994,NA
5138,"T","IAB",-0.509194704068884,"C",3.9972,1994,NA
5139,"T","IAB",-0.43435618499373,"C",3.9969,1994,NA
5140,"T","IAB",-0.43435618499373,"C",3.9969,1994,NA
5141,"T","IAB",-0.509194704068884,"C",3.9962,1994,NA
5142,"T","IAB",-0.43435618499373,"C",3.9969,1994,NA
5143,"P","U",0.688221601133578,"D",41.0878,1994,NA
5144,"P","U",-0.43435618499373,"C",20.9998,1994,NA
5145,"P","U",-0.209840627768268,"D",35.0001,2000,NA
5146,"P","U",-0.43435618499373,"C",74.5306,1994,NA
5147,"P","U",-0.209840627768268,"D",27.8689,1994,NA
5148,"P","U",-0.43435618499373,"C",73.1797,1994,NA
5149,"P","U",-0.322098406380999,"D",6.5279,1995,NA
5150,"P","U",-0.509194704068884,"C",19.1532,1995,NA
5151,"P","U",-0.509194704068884,"C",25.7591,1995,NA
5152,"T","IAB",-0.509194704068884,"C",3.9969,1995,NA
5153,"T","IAB",-0.509194704068884,"C",3.9968,1995,NA
5154,"T","U",0.688221601133578,"D",6.9449,1967,NA
5155,"T","O",0.688221601133578,"D",20.4068,1967,NA
5156,"T","U",0.688221601133578,"D",16.0638,1967,NA
5157,"T","U",0.688221601133578,"D",1.2689,1967,NA
5158,"T","IAB",-0.43435618499373,"C",3.9972,1995,NA
5159,"P","U",-0.43435618499373,"D",2.5643,1995,NA
5160,"P","U",0.688221601133578,"D",19.8659,1995,NA
5161,"T","U",-0.209840627768268,"D",40.79,1967,NA
5162,"P","U",-0.322098406380999,"C",29.425,2001,NA
5163,"P","U",0.688221601133578,"D",154.9522,1999,NA
5164,"T","IAB",-0.322098406380999,"C",1.9127,2001,NA
5165,"T","IAB",-0.322098406380999,"C",2.3979,2006,NA
5166,"T","IAB",-0.509194704068884,"C",3.996,1995,NA
5167,"T","IAB",-0.209840627768268,"D",1.0884,2001,NA
5168,"P","U",-0.43435618499373,"C",54.7791,1997,NA
5169,"T","O",-0.209840627768268,"D",6.1527,2001,NA
5170,"P","U",-0.509194704068884,"C",11.0926,2001,NA
5171,"P","U",-0.43435618499373,"D",72.2629,2000,NA
5172,"T","IAB",-0.509194704068884,"D",20.227,2001,NA
5173,"T","IAB",0.126932708069924,"D",2.7539,1972,NA
5174,"T","IAB",0.126932708069924,"D",3.8851,1972,NA
5175,"T","IAB",0.126932708069924,"D",3.8383,1972,NA
5176,"T","IAB",-0.0601635896179607,"C",11.9448,1966,NA
5177,"P","U",-0.0601635896179607,"D",68.0813,1994,NA
5178,"T","U",-0.569065519329007,"C",5.8361,1977,NA
5179,"T","U",-0.209840627768268,"D",2.309,2003,NA
5180,"T","IAB",-0.569065519329007,"C",4.2092,1977,NA
5181,"T","IAB",-0.43435618499373,"C",4.2861,2013,NA
5182,"P","U",-0.209840627768268,"D",34.52,1994,NA
5183,"T","IAB",-0.0601635896179607,"D",3.9978,1994,NA
5184,"T","IAB",-0.209840627768268,"D",6.3445,1994,NA
5185,"P","U",-0.322098406380999,"D",70.5936,1994,NA
5186,"T","U",-0.0601635896179607,"D",25.8066,1990,NA
5187,"T","IAB",-0.0601635896179607,"C",8.019,1990,NA
5188,"T","U",0.126932708069924,"D",55.7102,1990,NA
5189,"T","U",-0.0601635896179607,"D",0.8336,1987,NA
5190,"T","IAB",-0.322098406380999,"C",5.9957,1994,NA
5191,"P","U",0.688221601133578,"D",6.5224,1994,NA
5192,"P","U",0.688221601133578,"D",36.4874,1994,NA
5193,"P","U",-0.43435618499373,"C",8.5474,1994,NA
5194,"T","IAB",-0.43435618499373,"C",2.9979,1994,NA
5195,"T","IAB",-0.43435618499373,"C",22.9834,1994,NA
5196,"P","U",0.688221601133578,"D",26.368,1994,NA
5197,"T","U",-0.43435618499373,"D",1.8582,1972,NA
5198,"T","IAB",-0.509194704068884,"C",3.9973,1972,NA
5199,"P","U",0.126932708069924,"D",29.0731,1994,NA
5200,"T","U",0.314029005757808,"D",1.5857,1972,NA
5201,"T","U",-0.43435618499373,"C",22.9988,1972,NA
5202,"T","U",-0.43435618499373,"D",4.6697,1989,NA
5203,"P","U",-0.43435618499373,"C",24.3457,1994,NA
5204,"T","U",-0.0601635896179607,"D",81.8192,1989,NA
5205,"T","U",-0.322098406380999,"C",21.7573,1972,NA
5206,"T","U",-0.322098406380999,"D",2.2443,1972,NA
5207,"T","U",-0.322098406380999,"D",2.548,1972,NA
5208,"T","U",-0.322098406380999,"C",121.5945,1972,NA
5209,"T","IAB",-0.322098406380999,"C",3.9973,1972,NA
5210,"T","IAB",-0.322098406380999,"D",5.9279,1972,NA
5211,"T","IAB",-0.322098406380999,"C",4.9959,1972,NA
5212,"P","U",-0.43435618499373,"C",64.6021,1995,NA
5213,"T","IAB",-0.43435618499373,"C",3.4976,1995,NA
5214,"T","U",0.688221601133578,"D",67.5141,1981,NA
5215,"T","IAB",-0.43435618499373,"C",3.4978,1981,NA
5216,"P","U",2.93337717338819,"M",12.1822,2001,NA
5217,"T","U",0.688221601133578,"D",1.7376,1981,NA
5218,"P","U",-0.43435618499373,"C",12.1791,1998,NA
5219,"T","IAB",-0.43435618499373,"C",4.9963,1998,NA
5220,"T","U",0.688221601133578,"D",20.738,1981,NA
5221,"P","U",0.314029005757808,"D",14.6781,1998,NA
5222,"T","U",-0.322098406380999,"C",68.1191,1981,NA
5223,"P","U",0.314029005757808,"D",38.0773,1998,NA
5224,"T","U",-0.322098406380999,"D",15.6141,1974,NA
5225,"T","IAB",-0.322098406380999,"C",3.9971,2000,NA
5226,"P","U",-0.322098406380999,"D",91.7172,2000,NA
5227,"P","U",-0.209840627768268,"D",85.8634,2000,NA
5228,"T","IAB",0.126932708069924,"C",5.0206,1976,NA
5229,"T","IAB",-0.0601635896179607,"C",0.5021,1976,NA
5230,"T","O",1.06241419650935,"D",63.5105,1972,NA
5231,"T","U",1.06241419650935,"D",1.3067,1972,NA
5232,"T","U",0.314029005757808,"D",1.8586,1972,NA
5233,"T","U",1.06241419650935,"D",75.0547,1972,NA
5234,"T","U",1.06241419650935,"D",1.8398,1972,NA
5235,"P","U",2.93337717338819,"M",52.3374,2001,NA
5236,"P","U",0.688221601133578,"D",54.9421,1998,NA
5237,"P","U",2.93337717338819,"M",24.7291,2001,NA
5238,"P","U",2.93337717338819,"M",35.9186,2001,NA
5239,"T","U",2.93337717338819,"M",145.8133,1977,2002
5240,"T","U",2.93337717338819,"M",3.2851,1986,NA
5241,"T","U",2.93337717338819,"M",5.9517,1985,NA
5242,"T","U",2.93337717338819,"M",2.2152,1985,NA
5243,"T","U",0.314029005757808,"D",54.059,1990,NA
5244,"T","U",0.314029005757808,"D",2.5054,1976,NA
5245,"T","U",0.314029005757808,"D",27.5518,1990,NA
5246,"P","U",0.126932708069924,"D",21.9882,1996,NA
5247,"P","U",-0.0601635896179607,"D",53.9395,1996,NA
5248,"T","U",-0.0601635896179607,"D",36.8501,1976,NA
5249,"T","U",0.126932708069924,"D",74.6541,1976,2003
5250,"P","U",0.688221601133578,"D",17.4528,1991,NA
5251,"T","U",3.68176236413973,"M",262.8224,1985,NA
5252,"T","U",2.93337717338819,"M",43.1717,1986,NA
5253,"T","U",2.93337717338819,"M",9.4587,1986,NA
5254,"T","U",2.93337717338819,"M",29.0742,1986,NA
5255,"T","U",-0.0601635896179607,"D",52.124,1976,NA
5256,"T","U",2.93337717338819,"M",41.6218,1986,NA
5257,"P","U",-0.0601635896179607,"C",0.9979,2004,NA
5258,"T","U",2.93337717338819,"M",2.9119,1986,NA
5259,"T","U",2.93337717338819,"M",1.7759,1986,NA
5260,"T","U",2.93337717338819,"M",9.8883,1986,NA
5261,"T","U",2.93337717338819,"M",66.8558,1986,NA
5262,"T","IAB",-0.43435618499373,"C",2.6252,2003,NA
5263,"T","U",-0.43435618499373,"D",2.1001,1979,NA
5264,"T","U",-0.0601635896179607,"D",53.2676,1979,NA
5265,"T","IAB",-0.0601635896179607,"D",3.6731,1976,NA
5266,"T","U",-0.43435618499373,"C",5.015,1976,NA
5267,"T","IAB",-0.43435618499373,"C",5.4958,1976,NA
5268,"T","U",-0.43435618499373,"C",48.218,1976,NA
5269,"T","U",-0.322098406380999,"D",46.2347,1976,NA
5270,"T","U",2.93337717338819,"M",46.2002,1986,NA
5271,"T","U",0.314029005757808,"D",51.8703,1979,NA
